dbo,cmc_cdfd_dnli_orig,cdfd_ext_line_no,Dental Claim Line Original Data Format Changes,Original External Line Number,smallint
dbo,cmc_cdfd_dnli_orig,cdfd_gwid,Dental Claim Line Original Data Format Changes,Line Item Original GWID Number,varchar
dbo,cmc_cdfd_dnli_orig,cdfd_idcd_id,Dental Claim Line Original Data Format Changes,Line Item Original Diagnosis (processed),varchar
dbo,cmc_cdfd_dnli_orig,cdfd_idcd_id_sub,Dental Claim Line Original Data Format Changes,Line Item Original Diagnosis (submitted),varchar
dbo,cmc_cdfd_dnli_orig,cdfd_idcd_id_trans,Dental Claim Line Original Data Format Changes,Line Item Original Diagnosis (translated),varchar
dbo,cmc_cdfd_dnli_orig,cdfd_lock_token,Dental Claim Line Original Data Format Changes,Lock Token,smallint
dbo,cmc_cdfd_dnli_orig,atxr_source_id,Dental Claim Line Original Data Format Changes,Attachment Source Id,datetime
dbo,cmc_cdfd_dnli_orig,cdfd_pr_ln_cntl_no_nvl,Dental Claim Line Original Data Format Changes, Provider Line Cont No,varchar
dbo,cmc_cdfl_cl_line,clcl_id,FSA Line Item Table,Claim Identifier,char
dbo,cmc_cdfl_cl_line,cdfl_seq_no,FSA Line Item Table,Line Item Sequence Number,smallint
dbo,cmc_cdfl_cl_line,meme_ck,FSA Line Item Table,Member Contrived Key,int
dbo,cmc_cdfl_cl_line,cdfl_cur_sts,FSA Line Item Table,Current Status of Claim,char
dbo,cmc_cdfl_cl_line,cdfl_from_dt,FSA Line Item Table,Lowest Date of Service,datetime
dbo,cmc_cdfl_cl_line,cdfl_to_dt,FSA Line Item Table,Highest Date of Service,datetime
dbo,cmc_cdfl_cl_line,fsec_pfx,FSA Line Item Table,FSA Expense Category Prefix,char
dbo,cmc_cdfl_cl_line,fsec_id,FSA Line Item Table,Expense category,char
dbo,cmc_cdfl_cl_line,cdfl_mctr_reft,FSA Line Item Table,Reference Type,char
dbo,cmc_cdfl_cl_line,cdfl_ext_ref,FSA Line Item Table,Claim number of the claim reference type,varchar
dbo,cmc_cdfl_cl_line,cdfl_ext_line_no,FSA Line Item Table,Cross reference ID,smallint
dbo,cmc_cdfl_cl_line,cdfl_comment,FSA Line Item Table,Comments,varchar
dbo,cmc_cdfl_cl_line,cdfl_name,FSA Line Item Table,Patient's Name,varchar
dbo,cmc_cdfl_cl_line,cdfl_expns_amt,FSA Line Item Table,FSA Claim Expense Amount,money
dbo,cmc_cdfl_cl_line,cdfl_paid_amt,FSA Line Item Table,FSA Claim Paid Amount,money
dbo,cmc_cdfl_cl_line,cdfl_disall_amt,FSA Line Item Table,FSA Claim Disallow amount,money
dbo,cmc_cdfl_cl_line,cdfl_disall_excd,FSA Line Item Table,FSA Disallow Explanation Code,char
dbo,cmc_cdfl_cl_line,cdfl_lock_token,FSA Line Item Table,Lock Token,smallint
dbo,cmc_cdfl_cl_line,atxr_source_id,FSA Line Item Table,Attachment Source Id,datetime
dbo,cmc_cdfm_li_orig,clcl_id,Claim Line Original Data Format Changes,Claim Identifier,char
dbo,cmc_cdfm_li_orig,cdfm_seq_no,Claim Line Original Data Format Changes,Line-Item Original Sequence Number,smallint
dbo,cmc_cdfm_li_orig,meme_ck,Claim Line Original Data Format Changes,Member Contrived Key,int
dbo,cmc_cdfm_li_orig,cdml_seq_no,Claim Line Original Data Format Changes,Line-Item New Sequence Number,smallint
dbo,cmc_cdfm_li_orig,cdfm_fmt_type,Claim Line Original Data Format Changes,Line-Item Original Format Type,char
dbo,cmc_cdfm_li_orig,cdfm_chg_amt,Claim Line Original Data Format Changes,Line-Item Original Charge Amount,money
dbo,cmc_cdfm_li_orig,cdfm_units,Claim Line Original Data Format Changes,Line-Item Original Number of Units,smallint
dbo,cmc_cdfm_li_orig,cdfm_ipcd_id,Claim Line Original Data Format Changes,Line-Item Original Procedure Code,char
dbo,cmc_cdfm_li_orig,cdfm_ipcd_mod2,Claim Line Original Data Format Changes,Line Item Original Second Modifier,char
dbo,cmc_cdfm_li_orig,cdfm_ipcd_mod3,Claim Line Original Data Format Changes,Line Item Original Third Modifier,char
dbo,cmc_cdfm_li_orig,cdfm_ipcd_mod4,Claim Line Original Data Format Changes,Line Item Original Fourth Modifier,char
dbo,cmc_cdfm_li_orig,cdfm_sese_id,Claim Line Original Data Format Changes,Line-Item Original Service Code,char
dbo,cmc_cdfm_li_orig,cdfm_idcd_id,Claim Line Original Data Format Changes,Line-Item Original Diagnosis Code,varchar
dbo,cmc_cdfm_li_orig,pscd_id,Claim Line Original Data Format Changes,Line Item Original Place of Service Identifier,char
dbo,cmc_cdfm_li_orig,cdfm_from_dt,Claim Line Original Data Format Changes,Line Item Original 'From' Date,datetime
dbo,cmc_cdfm_li_orig,cdfm_to_dt,Claim Line Original Data Format Changes,Line Item Original 'To' Date,datetime
dbo,cmc_cdfm_li_orig,cdfm_ext_line_no,Claim Line Original Data Format Changes,Original 837 Sequence Number,smallint
dbo,cmc_cdfm_li_orig,cdfm_gwid,Claim Line Original Data Format Changes,Line Item Original GWID Number,varchar
dbo,cmc_cdfm_li_orig,cdfm_rcrc_id,Claim Line Original Data Format Changes,Line Item Original Revenue Code,char
dbo,cmc_cdfm_li_orig,idcd_id_sub,Claim Line Original Data Format Changes,Line Item Original Diagnosis (submitted),varchar
dbo,cmc_cdfm_li_orig,idcd_id_trans,Claim Line Original Data Format Changes,Line Item Original Diagnosis Code (translated),varchar
dbo,cmc_cdfm_li_orig,cdfm_lock_token,Claim Line Original Data Format Changes,Lock Token,smallint
dbo,cmc_cdfm_li_orig,atxr_source_id,Claim Line Original Data Format Changes,Attachment Source Id,datetime
dbo,cmc_cdfm_li_orig,cdfm_pr_ln_cntl_no_nvl,Claim Line Original Data Format Changes,Provider Line Cont No,varchar
dbo,cmc_cdfo_cdfl_ovr,clcl_id,FSA Line Item Override Table,Claim Identifier,char
dbo,cmc_cdfo_cdfl_ovr,cdfl_seq_no,FSA Line Item Override Table,Claim line sequence number,smallint
dbo,cmc_cdfo_cdfl_ovr,cdfo_or_id,FSA Line Item Override Table,Claim Override Type,char
dbo,cmc_cdfo_cdfl_ovr,meme_ck,FSA Line Item Override Table,Member Contrived Key,int
dbo,cmc_cdfo_cdfl_ovr,cdfo_or_amt,FSA Line Item Override Table,Line Item Override Amount,money
dbo,cmc_cdfo_cdfl_ovr,cdfo_or_value,FSA Line Item Override Table,Line Item Override Value,varchar
dbo,cmc_cdfo_cdfl_ovr,cdfo_or_dt,FSA Line Item Override Table,Line Item Override Date,datetime
dbo,cmc_cdfo_cdfl_ovr,excd_id,FSA Line Item Override Table,Line Item Override Explanation Code,char
dbo,cmc_cdfo_cdfl_ovr,cdfo_or_usid,FSA Line Item Override Table,Line Item Override User Identifier,char
dbo,cmc_cdfo_cdfl_ovr,cdfo_auto_gen,FSA Line Item Override Table,Auto Generated Override Indicator,char
dbo,cmc_cdfo_cdfl_ovr,cdfo_lock_token,FSA Line Item Override Table,Lock Token,smallint
dbo,cmc_cdhl_hsa_line,clcl_id,HRA Line Level Table,Claim Identifier,char
dbo,cmc_cdhl_hsa_line,cdml_seq_no,HRA Line Level Table,Claim Line Sequence Number,smallint
dbo,cmc_cdhl_hsa_line,meme_ck,HRA Line Level Table,Member Contrived Key,int
dbo,cmc_cdhl_hsa_line,cdhl_consider_amt,HRA Line Level Table,Amount Considered,money
dbo,cmc_cdhl_hsa_line,cdhl_nonconsdr_amt,HRA Line Level Table,Amount Not Considered,money
dbo,cmc_cdhl_hsa_line,cdhl_disall_amt,HRA Line Level Table,Amount Disallowed,money
dbo,cmc_cdhl_hsa_line,excd_id,HRA Line Level Table,Explanation Code,char
dbo,cmc_cdhl_hsa_line,cdhl_paid_amt,HRA Line Level Table,Paid Amount,money
dbo,cmc_cdhl_hsa_line,cdhl_sb_pymt_amt,HRA Line Level Table,Subscriber Paid Amount,money
dbo,cmc_cdhl_hsa_line,cdhl_pr_pymt_amt,HRA Line Level Table,Provider Payment Amount,money
dbo,cmc_cdhl_hsa_line,lobd_id,HRA Line Level Table,Line of Business ID,char
dbo,cmc_cdhl_hsa_line,cdhl_hsa_pcs_ind,HRA Line Level Table,HRA Processing Indicator,char
dbo,cmc_cdhl_hsa_line,dede_pfx,HRA Line Level Table,HRA Deductible Prefix,char
dbo,cmc_cdhl_hsa_line,cdhl_ded_amt,HRA Line Level Table,HRA Deductible Amount,money
dbo,cmc_cdhl_hsa_line,cdhl_ded_acc_no,HRA Line Level Table,HRA Deductible Accumulator Number,smallint
dbo,cmc_cdhl_hsa_line,cdhl_lock_token,HRA Line Level Table,Lock Token,smallint
dbo,cmc_cdhl_hsa_line,atxr_source_id,HRA Line Level Table,Attachment Source Id,datetime
dbo,cmc_cdho_hsa_only,clcl_id,Line Level 'HRA Only' Table,Claim Identifier,char
dbo,cmc_cdho_hsa_only,cdml_seq_no,Line Level 'HRA Only' Table,Claim Line Sequence Number,smallint
dbo,cmc_cdho_hsa_only,meme_ck,Line Level 'HRA Only' Table,Member Contrived Key,int
dbo,cmc_cdho_hsa_only,cdho_allow,Line Level 'HRA Only' Table,Allowable Amount,money
dbo,cmc_cdho_hsa_only,cdho_ded_amt,Line Level 'HRA Only' Table,Deductible Amount,money
dbo,cmc_cdho_hsa_only,cdho_copay_amt,Line Level 'HRA Only' Table,Copay Amount,money
dbo,cmc_cdho_hsa_only,cdho_coins_amt,Line Level 'HRA Only' Table,Coinsurance Amount,money
dbo,cmc_cdho_hsa_only,cdho_paid_amt,Line Level 'HRA Only' Table,Paid Amount,money
dbo,cmc_cdho_hsa_only,cdho_disall_excd,Line Level 'HRA Only' Table,Disallow Explanation Code,char
dbo,cmc_cdho_hsa_only,cdho_cdcb_adj_amt,Line Level 'HRA Only' Table,COB Adjustment Amount,money
dbo,cmc_cdho_hsa_only,cdho_lock_token,Line Level 'HRA Only' Table,Lock Token,smallint
dbo,cmc_cdho_hsa_only,atxr_source_id,Line Level 'HRA Only' Table,Attachment Source Id,datetime
dbo,cmc_cdid_data,clcl_id,Interim Data,Claim Identifier,char
dbo,cmc_cdid_data,cdml_seq_no,Interim Data,Claim Line Sequence Number,smallint
dbo,cmc_cdid_data,cdid_type,Interim Data,Miscellaneous Type,char
dbo,cmc_cdid_data,cdid_seq_no,Interim Data,Sequence Number,smallint
dbo,cmc_cdid_data,meme_ck,Interim Data,Member Contrived Key,int
dbo,cmc_cdid_data,cdid_value_amt,Interim Data,Miscellaneous Value Amount,money
dbo,cmc_cdid_data,cdid_value_int,Interim Data,Miscellaneous Value Integer,int
dbo,cmc_cdid_data,cdid_value_string,Interim Data,Miscellaneous Value String,char
dbo,cmc_cdid_data,cdid_value_date,Interim Data,Miscellaneous Value Date,datetime
dbo,cmc_cdid_data,cdid_addl_data,Interim Data,Additional Data,varchar
dbo,cmc_cdid_data,cdid_addl_data_1,Interim Data, Additional Data 1,varchar
dbo,cmc_cdid_data,cdid_addl_data_2,Interim Data,Additional Data 2,varchar
dbo,cmc_cdid_data,cdid_addl_data_3,Interim Data,Additional Data 3,varchar
dbo,cmc_cdid_data,cdid_addl_data_4,Interim Data,Additional Data 4,varchar
dbo,cmc_cdid_data,cdid_addl_data_5,Interim Data,Additional Data 5,varchar
dbo,cmc_cdid_data,cdid_lock_token,Interim Data,Lock Token,smallint
dbo,cmc_cdid_data,atxr_source_id,Interim Data,Attachment Source Id,datetime
dbo,cmc_cdim_l_its_msg,clcl_id,ITS Line Item Message Table,Claim Identifier,char
dbo,cmc_cdim_l_its_msg,cdml_seq_no,ITS Line Item Message Table,N/A,smallint
dbo,cmc_cdim_l_its_msg,cdim_typ,ITS Line Item Message Table,Type,char
dbo,cmc_cdim_l_its_msg,cdim_its_msg_cd,ITS Line Item Message Table,Message Code,char
dbo,cmc_cdim_l_its_msg,meme_ck,ITS Line Item Message Table,Member Contrived Key,int
dbo,cmc_cdim_l_its_msg,cdim_mapping_ind,ITS Line Item Message Table,Claim Mapping,char
dbo,cmc_cdim_l_its_msg,cdim_amt,ITS Line Item Message Table,Amount,money
dbo,cmc_cdim_l_its_msg,cdim_pct,ITS Line Item Message Table,ITS Special Pricing Percentage,money
dbo,cmc_cdim_l_its_msg,cdim_value,ITS Line Item Message Table, Value,varchar
dbo,cmc_cdim_l_its_msg,cdim_addl_data,ITS Line Item Message Table,Additional Data,varchar
dbo,cmc_cdim_l_its_msg,cdim_lock_token,ITS Line Item Message Table,Lock Token,smallint
dbo,cmc_cdio_l_its_opl,clcl_id,ITS Claim Line Level Other Party Liability Table,Claim Identifier,char
dbo,cmc_cdio_l_its_opl,cdml_seq_no,ITS Claim Line Level Other Party Liability Table,Claim Sequence number,smallint
dbo,cmc_cdio_l_its_opl,cdio_seq_no,ITS Claim Line Level Other Party Liability Table,Sequence Number,smallint
dbo,cmc_cdio_l_its_opl,meme_ck,ITS Claim Line Level Other Party Liability Table,Member Contrived Key,int
dbo,cmc_cdio_l_its_opl,cdio_opl_ded_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Deductible Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_coin_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Coinsurance Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_allow_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Allowed Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_paid_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Paid Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_ncov_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Non-Covered Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_sb_hh_amt,ITS Claim Line Level Other Party Liability Table,Other Carrier Subscriber Hold Harmless Amount,money
dbo,cmc_cdio_l_its_opl,cdio_opl_sb_liab,ITS Claim Line Level Other Party Liability Table,Other Carrier Subscriber Liability,money
dbo,cmc_cdio_l_its_opl,cdio_med_lmt_amt,ITS Claim Line Level Other Party Liability Table,Withhold/RiskAmount,money
dbo,cmc_cdio_l_its_opl,cdio_copay_amt,ITS Claim Line Level Other Party Liability Table,Copay Amount,money
dbo,cmc_cdio_l_its_opl,cdio_amt_map_val,ITS Claim Line Level Other Party Liability Table,Amount Mapping Value,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd1,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Group Code 1,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd2,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Group Code 2,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd3,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Group Code 3,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd4,ITS Claim Line Level Other Party Liability Table, Claim Adjustment Group Code 4,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd5,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Group Code 5,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_gp_cd6,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Group Code 6,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_1,ITS Claim Line Level Other Party Liability Table, Claim Adjustment Reason Code 1,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_2,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Reason Code 2,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_3,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Reason Code 3,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_4,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Reason Code 4,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_5,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Reason Code 5,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_rsn_6,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Reason Code 6,char
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_1,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 1,money
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_2,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 2,money
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_3,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 3,money
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_4,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 4,money
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_5,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 5,money
dbo,cmc_cdio_l_its_opl,cdio_oc_adj_amt_6,ITS Claim Line Level Other Party Liability Table,Claim Adjustment Amount 6,money
dbo,cmc_cdio_l_its_opl,cdio_opl_psa_amt,ITS Claim Line Level Other Party Liability Table,PSA  Amount,money
dbo,cmc_cdio_l_its_opl,cdio_addl_data,ITS Claim Line Level Other Party Liability Table,Additional Data,varchar
dbo,cmc_cdio_l_its_opl,cdio_lock_token,ITS Claim Line Level Other Party Liability Table,Lock Token,smallint
dbo,cmc_cdio_l_its_opl,atxr_source_id,ITS Claim Line Level Other Party Liability Table,Attachment Source Id,datetime
dbo,cmc_cdiv_data,clcl_id,Vision Line Additional Data,Claim Identifier,char
dbo,cmc_cdiv_data,cdvl_seq_no,Vision Line Additional Data,Line-Item Sequence Number,smallint
dbo,cmc_cdiv_data,cdiv_type,Vision Line Additional Data,Type,char
dbo,cmc_cdiv_data,cdiv_seq_no,Vision Line Additional Data,Additional Data Sequence Number,smallint
dbo,cmc_cdiv_data,meme_ck,Vision Line Additional Data,Member Contrived Key,int
dbo,cmc_cdiv_data,cdiv_value_amt,Vision Line Additional Data,Value Amount,money
dbo,cmc_cdiv_data,cdiv_value_int,Vision Line Additional Data,Value Integer,int
dbo,cmc_cdiv_data,cdiv_value_string,Vision Line Additional Data,Value String,char
dbo,cmc_cdiv_data,cdiv_value_date,Vision Line Additional Data,Value Date,datetime
dbo,cmc_cdiv_data,cdiv_addl_data,Vision Line Additional Data,Additional Data,varchar
dbo,cmc_cdiv_data,cdiv_addl_data1,Vision Line Additional Data,Additional Data1,varchar
dbo,cmc_cdiv_data,cdiv_addl_data2,Vision Line Additional Data,Additional Data2,varchar
dbo,cmc_cdiv_data,cdiv_addl_data3,Vision Line Additional Data,Additional Data3,varchar
dbo,cmc_cdiv_data,cdiv_addl_data4,Vision Line Additional Data,Additional Data4,varchar
dbo,cmc_cdiv_data,cdiv_addl_data5,Vision Line Additional Data,Additional Data5,varchar
dbo,cmc_cdiv_data,cdiv_lock_token,Vision Line Additional Data,Lock Token,smallint
dbo,cmc_cdiv_data,atxr_source_id,Vision Line Additional Data,Attachment Source Id,datetime
dbo,cmc_cdiv_data,sys_last_upd_dtm,Vision Line Additional Data,Last Update Datetime,datetime
dbo,cmc_cdiv_data,sys_usus_id,Vision Line Additional Data,Last Update User ID,varchar
dbo,cmc_cdiv_data,sys_dbuser_id,Vision Line Additional Data,Last Update DBMS User ID,varchar
dbo,cmc_cdld_link_ded,clcl_id,Claim Line Linked Deductibles,Claim Identifier,char
dbo,cmc_cdld_link_ded,line_seq_no,Claim Line Linked Deductibles,Line Sequence Number,smallint
dbo,cmc_cdld_link_ded,cdld_seq_no,Claim Line Linked Deductibles,Table Sequence Number,smallint
dbo,cmc_cdld_link_ded,meme_ck,Claim Line Linked Deductibles,Member Contrived Key,int
dbo,cmc_cdld_link_ded,sbsb_ck,Claim Line Linked Deductibles,Subscriber Contrived Key,int
dbo,cmc_cdld_link_ded,clcl_cl_type,Claim Line Linked Deductibles,Claim Type,char
dbo,cmc_cdld_link_ded,acac_acc_no,Claim Line Linked Deductibles,Accumulator Number,smallint
dbo,cmc_cdld_link_ded,pdpd_acc_sfx,Claim Line Linked Deductibles,Product Accumulator Suffix,char
dbo,cmc_cdld_link_ded,cdld_acc_beg_dt,Claim Line Linked Deductibles,Accumulator Begin Date,datetime
dbo,cmc_cdld_link_ded,cdld_acc_ind,Claim Line Linked Deductibles,Accumulator Indicator,char
dbo,cmc_cdld_link_ded,cdld_amt,Claim Line Linked Deductibles,Deductible Amount Applied,money
dbo,cmc_cdld_link_ded,cdld_lock_token,Claim Line Linked Deductibles,Lock Token,smallint
dbo,cmc_cdld_link_ded,atxr_source_id,Claim Line Linked Deductibles,Attachment Source Id,datetime
dbo,cmc_cdld_link_ded,sys_last_upd_dtm,Claim Line Linked Deductibles,Last Update Datetime,datetime
dbo,cmc_cdld_link_ded,sys_usus_id,Claim Line Linked Deductibles,Last Update User ID,varchar
dbo,cmc_cdld_link_ded,sys_dbuser_id,Claim Line Linked Deductibles,Last Update DBMS User ID,varchar
dbo,cmc_cdlm_acc_lmt,clcl_id,Claim Accumulator and Limit Table, Claim Identifier,char
dbo,cmc_cdlm_acc_lmt,line_seq_no,Claim Accumulator and Limit Table,Sequence number,smallint
dbo,cmc_cdlm_acc_lmt,cdlm_seq_no,Claim Accumulator and Limit Table,Table Sequence Number,smallint
dbo,cmc_cdlm_acc_lmt,meme_ck,Claim Accumulator and Limit Table,Member Contrived Key,int
dbo,cmc_cdlm_acc_lmt,sbsb_ck,Claim Accumulator and Limit Table,Subscriber Contrived Key,int
dbo,cmc_cdlm_acc_lmt,clcl_cl_type,Claim Accumulator and Limit Table,Claim Type,char
dbo,cmc_cdlm_acc_lmt,acac_acc_no,Claim Accumulator and Limit Table,Accumulator Description Number,smallint
dbo,cmc_cdlm_acc_lmt,pdpd_acc_sfx,Claim Accumulator and Limit Table,Product Accumulator Suffix,char
dbo,cmc_cdlm_acc_lmt,cdlm_acc_beg_dt,Claim Accumulator and Limit Table,Accumulator Begin Date,datetime
dbo,cmc_cdlm_acc_lmt,cdlm_acc_ind,Claim Accumulator and Limit Table,Accumulator indicator,char
dbo,cmc_cdlm_acc_lmt,cdlm_amt,Claim Accumulator and Limit Table,Limit Amount Applied,money
dbo,cmc_cdlm_acc_lmt,cdlm_ctr,Claim Accumulator and Limit Table,Counter Applied,int
dbo,cmc_cdlm_acc_lmt,cdlm_lock_token,Claim Accumulator and Limit Table,Lock Token,smallint
dbo,cmc_cdlm_acc_lmt,atxr_source_id,Claim Accumulator and Limit Table,Attachment Source Id,datetime
dbo,cmc_cdmd_li_disall,clcl_id,Medical Line Level Disallow Amounts and Explanations,Claim Identifier,char
dbo,cmc_cdmd_li_disall,cdml_seq_no,Medical Line Level Disallow Amounts and Explanations,Claim Line Sequence Number,smallint
dbo,cmc_cdmd_li_disall,cdmd_type,Medical Line Level Disallow Amounts and Explanations,Disallow Type,char
dbo,cmc_cdmd_li_disall,meme_ck,Medical Line Level Disallow Amounts and Explanations,Member Contrived Key,int
dbo,cmc_cdmd_li_disall,cdmd_disall_amt,Medical Line Level Disallow Amounts and Explanations,Line Item Disallow Amount,money
dbo,cmc_cdmd_li_disall,excd_id,Medical Line Level Disallow Amounts and Explanations,Explanation Code,char
dbo,cmc_cdmd_li_disall,cdmd_lock_token,Medical Line Level Disallow Amounts and Explanations,Lock Token,smallint
dbo,cmc_cdmd_li_disall,atxr_source_id,Medical Line Level Disallow Amounts and Explanations,Attachment Source Id,datetime
dbo,cmc_cdmf_fsa_xref,clcl_id,FSA Medical Cross Reference Table,Claim Identifier,char
dbo,cmc_cdmf_fsa_xref,cdml_seq_no,FSA Medical Cross Reference Table,Claim Line Sequence Number,smallint
dbo,cmc_cdmf_fsa_xref,meme_ck,FSA Medical Cross Reference Table,Member Contrived Key,int
dbo,cmc_cdmf_fsa_xref,cdmf_expns_amt,FSA Medical Cross Reference Table,FSA Claim Expense Amount,money
dbo,cmc_cdmf_fsa_xref,cdmf_paid_amt,FSA Medical Cross Reference Table,FSA Claim Paid Amount,money
dbo,cmc_cdmf_fsa_xref,cdmf_disall_excd,FSA Medical Cross Reference Table,FSA Disallow EXCD,char
dbo,cmc_cdmf_fsa_xref,sese_fsa_reimb_ind,FSA Medical Cross Reference Table,Reimbursable Indicator,char
dbo,cmc_cdmf_fsa_xref,cdmf_lock_token,FSA Medical Cross Reference Table,Lock Token,smallint
dbo,cmc_cdmf_fsa_xref,atxr_source_id,FSA Medical Cross Reference Table,Attachment Source Id,datetime
dbo,cmc_cdmi_li_its,clcl_id,ITS Line Item Table,Claim Identifier,char
dbo,cmc_cdmi_li_its,cdml_seq_no,ITS Line Item Table,Sequence Number,smallint
dbo,cmc_cdmi_li_its,meme_ck,ITS Line Item Table,Member Contrived Key,int
dbo,cmc_cdmi_li_its,cdmi_prce_meth,ITS Line Item Table,Pricing Method,char
dbo,cmc_cdmi_li_its,cdmi_prce_pri_rule,ITS Line Item Table,Pricing Rule,char
dbo,cmc_cdmi_li_its,cdmi_sec_pay_ind,ITS Line Item Table,Secondary Payment,char
dbo,cmc_cdmi_li_its,cdmi_pc_stat_ind,ITS Line Item Table,Pre-authorization/Pre-certification Status Indicator,char
dbo,cmc_cdmi_li_its,cdmi_ref_stat_ind,ITS Line Item Table,Referral Status Indicator,char
dbo,cmc_cdmi_li_its,cdmi_pcp_ref_ind,ITS Line Item Table,Referred by PCP Indicator,char
dbo,cmc_cdmi_li_its,cdmi_pc_cond_cd,ITS Line Item Table,Review Determination Condition Code,char
dbo,cmc_cdmi_li_its,cdmi_pct_fctr,ITS Line Item Table,Percentage Factor,money
dbo,cmc_cdmi_li_its,cdmi_surchg_amt,ITS Line Item Table,Surcharge Amount,money
dbo,cmc_cdmi_li_its,cdmi_surchg_pct,ITS Line Item Table,Surcharge Percentage,money
dbo,cmc_cdmi_li_its,cdmi_sf_price,ITS Line Item Table,Host Price,money
dbo,cmc_cdmi_li_its,cdmi_calc_dis_amt,ITS Line Item Table,ITS Calculated Discount Amount,money
dbo,cmc_cdmi_li_its,cdmi_pvt_rm_diff,ITS Line Item Table, Private Room Differential,money
dbo,cmc_cdmi_li_its,cdmi_addl_data,ITS Line Item Table,Additional Data,varchar
dbo,cmc_cdmi_li_its,cdmi_lock_token,ITS Line Item Table,Lock Token,smallint
dbo,cmc_cdmi_li_its,atxr_source_id,ITS Line Item Table,Attachment Source Id,datetime
dbo,cmc_cdmi_li_its,cdmi_supp_disc_amt_nvl,ITS Line Item Table, Supplemental Amount,money
dbo,cmc_cdmi_li_its,cdmi_sf_seq_no_nvl,ITS Line Item Table, SF Sequence Number,smallint
dbo,cmc_cdmi_li_its,cdmi_its_cap_ind_nvl,ITS Line Item Table,ITS Capitation Indicator,char
dbo,cmc_cdml_cl_line,clcl_id,Claim Line Detail Data,Claim Identifier,char
dbo,cmc_cdml_cl_line,cdml_seq_no,Claim Line Detail Data,Line-Item Sequence Number,smallint
dbo,cmc_cdml_cl_line,meme_ck,Claim Line Detail Data,Member Contrived Key,int
dbo,cmc_cdml_cl_line,prpr_id,Claim Line Detail Data,Sevicing Provider ID,char
dbo,cmc_cdml_cl_line,lobd_id,Claim Line Detail Data,Line of Business Identifier,char
dbo,cmc_cdml_cl_line,pdvc_lobd_ptr,Claim Line Detail Data,Line of Business Indicator,char
dbo,cmc_cdml_cl_line,crpl_pool_id,Claim Line Detail Data,Pool ID,char
dbo,cmc_cdml_cl_line,crfd_fund_id,Claim Line Detail Data,Fund ID,char
dbo,cmc_cdml_cl_line,cdml_cur_sts,Claim Line Detail Data,Current Claim Status,char
dbo,cmc_cdml_cl_line,sepy_pfx,Claim Line Detail Data,Product Component Service Payment Prefix,char
dbo,cmc_cdml_cl_line,ltlt_pfx,Claim Line Detail Data,Limit Prefix,char
dbo,cmc_cdml_cl_line,dede_pfx,Claim Line Detail Data,Product Component Deductible Prefix,char
dbo,cmc_cdml_cl_line,sepc_price_id,Claim Line Detail Data,Service Pricing Identifier,char
